ElementKey,ModelId,GlobalId,ExpressId,IfcClass,Name,Description,ObjectType,PredefinedType,TypeName,Function,Block,Status,Phase,BuildingId,BuildingName,ArchicadId,Storey,StoreyCalculated,Materials,HasRepresentation
nds-main-general-v08|1VvOAgDlnBTxZJdpYXKfY8,nds-main-general-v08,1VvOAgDlnBTxZJdpYXKfY8,3456,IfcBuildingElementProxy,G,,,,GENERIC - STRUCTURAL,VZDĚLÁVÁNÍ A KULTURA,G,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,G,0. Story,3,GENERIC - STRUCTURAL,True
nds-main-general-v08|0zXd_OmV98jPctsFH3RuI9,nds-main-general-v08,0zXd_OmV98jPctsFH3RuI9,3583,IfcBuildingElementProxy,F,,,,GENERIC - STRUCTURAL,,F,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,F,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|2v4rrCJXfCEgIpvlPYXdub,nds-main-general-v08,2v4rrCJXfCEgIpvlPYXdub,3580,IfcBuildingElementProxy,F,,,,GENERIC - STRUCTURAL,,F,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,F,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|35_O9ed758sAF1I1ZtMcDk,nds-main-general-v08,35_O9ed758sAF1I1ZtMcDk,3575,IfcBuildingElementProxy,H,,,,Glass,,H,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,H,0. Story,,Glass,True
nds-main-general-v08|06YvBmqdD0DwUXuMLkhmWm,nds-main-general-v08,06YvBmqdD0DwUXuMLkhmWm,3586,IfcBuildingElementProxy,H,,,,GENERIC - STRUCTURAL,,H,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,H,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|3OMUgyuX14oRMcbjoPR7c3,nds-main-general-v08,3OMUgyuX14oRMcbjoPR7c3,3589,IfcBuildingElementProxy,F,,,,GENERIC - STRUCTURAL,,F,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,F,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|012FEGLqH2uw$UIC_Q5sZn,nds-main-general-v08,012FEGLqH2uw$UIC_Q5sZn,3595,IfcBuildingElementProxy,H,,,,GENERIC - STRUCTURAL,,H,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,H,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|37_lRnn4D6Sv2jAM$Slaxy,nds-main-general-v08,37_lRnn4D6Sv2jAM$Slaxy,3610,IfcBuildingElementProxy,K,,,,GENERIC - STRUCTURAL,,K,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,K,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|0LvOw9kgn9CAJxOSZ2a$OY,nds-main-general-v08,0LvOw9kgn9CAJxOSZ2a$OY,3607,IfcBuildingElementProxy,H,,,,Glass,,H,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,H,0. Story,,Glass,True
nds-main-general-v08|1wibo47MP6WxWJSXDKOgTu,nds-main-general-v08,1wibo47MP6WxWJSXDKOgTu,3599,IfcBuildingElementProxy,J,,,,GENERIC - STRUCTURAL,,J,New,,00tMo7QcxqWdIGvc4sMN2A,Building,J,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|1hYDURxm1BZPZOvCt77z_l,nds-main-general-v08,1hYDURxm1BZPZOvCt77z_l,3596,IfcBuildingElementProxy,F,,,,GENERIC - STRUCTURAL,,F,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,F,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|3Row_Sr5PCuApOo0tu8bs1,nds-main-general-v08,3Row_Sr5PCuApOo0tu8bs1,3613,IfcBuildingElementProxy,J,,,,GENERIC - STRUCTURAL,,J,New,,00tMo7QcxqWdIGvc4sMN2A,Building,J,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|1h8K9ED5b0svHLFQLmnMEA,nds-main-general-v08,1h8K9ED5b0svHLFQLmnMEA,3630,IfcBuildingElementProxy,I,,,,Glass,,I,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,I,0. Story,,Glass,True
nds-main-general-v08|1wP20oTBL5LfOo8HRG4hyK,nds-main-general-v08,1wP20oTBL5LfOo8HRG4hyK,3629,IfcBuildingElementProxy,I,,,,GENERIC - STRUCTURAL,,I,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,I,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|2EnmISiUPFtvctWM_Trtex,nds-main-general-v08,2EnmISiUPFtvctWM_Trtex,3626,IfcBuildingElementProxy,F,,,,GENERIC - STRUCTURAL,,F,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,F,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|2YeofbbZLCCA0rUbGmLQ$H,nds-main-general-v08,2YeofbbZLCCA0rUbGmLQ$H,3623,IfcBuildingElementProxy,F,,,,GENERIC - STRUCTURAL,,F,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,F,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|0jLBvDucXE0urRlcVHIVGW,nds-main-general-v08,0jLBvDucXE0urRlcVHIVGW,3620,IfcBuildingElementProxy,J,,,,GENERIC - STRUCTURAL,,J,New,,00tMo7QcxqWdIGvc4sMN2A,Building,J,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|3l3DgCfjv2QwqrrrHF5pt7,nds-main-general-v08,3l3DgCfjv2QwqrrrHF5pt7,3619,IfcBuildingElementProxy,F,,,,GENERIC - STRUCTURAL,,F,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,F,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|0SbZZ6DvX3CxmSvfr27n8d,nds-main-general-v08,0SbZZ6DvX3CxmSvfr27n8d,3646,IfcBuildingElementProxy,F,,,,GENERIC - STRUCTURAL,,F,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,F,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|1DIrEH50jCAeNI5c3FCtpP,nds-main-general-v08,1DIrEH50jCAeNI5c3FCtpP,3643,IfcBuildingElementProxy,F,,,,GENERIC - STRUCTURAL,,F,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,F,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|2Gzf93Eff7aQS4NCBJuxdF,nds-main-general-v08,2Gzf93Eff7aQS4NCBJuxdF,3641,IfcBuildingElementProxy,I,,,,Glass,,I,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,I,0. Story,,Glass,True
nds-main-general-v08|2SIIB0Zp5C2xpeLGU24WNu,nds-main-general-v08,2SIIB0Zp5C2xpeLGU24WNu,3637,IfcBuildingElementProxy,I,,,,GENERIC - STRUCTURAL,,I,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,I,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|3FyIdw_ob6sfB$e1TnIXtz,nds-main-general-v08,3FyIdw_ob6sfB$e1TnIXtz,3649,IfcBuildingElementProxy,E,,,,Glass,PARKOVÁNÍ,E,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,E,0. Story,7,Glass,True
nds-main-general-v08|0DOgyNH$fEv9U$ZWl88W6y,nds-main-general-v08,0DOgyNH$fEv9U$ZWl88W6y,3655,IfcBuildingElementProxy,E,,,,GENERIC - STRUCTURAL,PARKOVÁNÍ,E,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,E,0. Story,6,GENERIC - STRUCTURAL,True
nds-main-general-v08|1zxxMyofX9IRSrzqY9bbmG,nds-main-general-v08,1zxxMyofX9IRSrzqY9bbmG,3671,IfcBuildingElementProxy,A,,,,DŘEVO,BYDLENÍ,A,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,A,0. Story,1,DŘEVO,True
nds-main-general-v08|2YQnFlOpT1m8QGSY1yzytr,nds-main-general-v08,2YQnFlOpT1m8QGSY1yzytr,3709,IfcBuildingElementProxy,Etapa 3,,,,DŘEVO,BYDLENÍ,A,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,Etapa 3,0. Story,1,DŘEVO,True
nds-main-general-v08|0GzjjrsaLEg8tkaLE92U9M,nds-main-general-v08,0GzjjrsaLEg8tkaLE92U9M,3721,IfcBuildingElementProxy,E,,,,DŘEVO,RETAIL,E,New,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,E,0. Story,1,DŘEVO,True
nds-main-general-v08|2YBdX0EkT1R8a5B1HY$pkM,nds-main-general-v08,2YBdX0EkT1R8a5B1HY$pkM,3955,IfcBuildingElementProxy,B,,,,GENERIC - STRUCTURAL,BYDLENÍ,B,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,B,0. Story,5,GENERIC - STRUCTURAL,True
nds-main-general-v08|0Nr1KOZgv2JuG7kkR9aPT3,nds-main-general-v08,0Nr1KOZgv2JuG7kkR9aPT3,3982,IfcBuildingElementProxy,B,,,,GENERIC - STRUCTURAL,,B,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,B,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|2C$vgyNxn7HQT21o3VExri,nds-main-general-v08,2C$vgyNxn7HQT21o3VExri,3979,IfcBuildingElementProxy,H,,,,Glass,,H,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,H,0. Story,,Glass,True
nds-main-general-v08|1K4pIuq7P6PAVg00LBBDHz,nds-main-general-v08,1K4pIuq7P6PAVg00LBBDHz,3976,IfcBuildingElementProxy,K,,,,GENERIC - STRUCTURAL,,K,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,K,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|2BRF_msHz2uR3m6_oVYcjf,nds-main-general-v08,2BRF_msHz2uR3m6_oVYcjf,3973,IfcBuildingElementProxy,I,,,,GENERIC - STRUCTURAL,,I,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,I,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|2K4auIKe5EABPcul7lxkGC,nds-main-general-v08,2K4auIKe5EABPcul7lxkGC,3986,IfcBuildingElementProxy,B,,,,Glass,,B,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,B,0. Story,,Glass,True
nds-main-general-v08|0scixj4zzDJOXDN8lAZTHw,nds-main-general-v08,0scixj4zzDJOXDN8lAZTHw,3989,IfcBuildingElementProxy,D,,,,Glass,,D,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,D,0. Story,,Glass,True
nds-main-general-v08|0$KuAOhgT8sPyjhtXucp3d,nds-main-general-v08,0$KuAOhgT8sPyjhtXucp3d,3991,IfcBuildingElementProxy,D,,,,Glass,,D,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,D,0. Story,,Glass,True
nds-main-general-v08|0rZK6gj89ChxTc18hfCkAl,nds-main-general-v08,0rZK6gj89ChxTc18hfCkAl,3994,IfcBuildingElementProxy,E,,,,GENERIC - STRUCTURAL,,E,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,E,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|2nCn542ePAbfTopyj4_XW4,nds-main-general-v08,2nCn542ePAbfTopyj4_XW4,3997,IfcBuildingElementProxy,E,,,,GENERIC - STRUCTURAL,,E,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,E,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|1S6X9KeozAix5c2vhM$n2p,nds-main-general-v08,1S6X9KeozAix5c2vhM$n2p,3998,IfcBuildingElementProxy,E,,,,GENERIC - STRUCTURAL,,E,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,E,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|2sDi_vpzX7CgC3dO0DJ6sP,nds-main-general-v08,2sDi_vpzX7CgC3dO0DJ6sP,4003,IfcBuildingElementProxy,E,,,,GENERIC - STRUCTURAL,,E,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,E,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|0Yn9VpxQf3DebFTV1ZHYpA,nds-main-general-v08,0Yn9VpxQf3DebFTV1ZHYpA,4006,IfcBuildingElementProxy,E,,,,GENERIC - STRUCTURAL,,E,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,E,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|0f7N6n_fD4jv6QlXHSmDKP,nds-main-general-v08,0f7N6n_fD4jv6QlXHSmDKP,4010,IfcBuildingElementProxy,E,,,,GENERIC - STRUCTURAL,,E,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,E,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|3B_gSvrI5808T9VeCkXoNP,nds-main-general-v08,3B_gSvrI5808T9VeCkXoNP,4013,IfcBuildingElementProxy,E,,,,GENERIC - STRUCTURAL,,E,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,E,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|0DhK_TbE51AhCE$UzLdsIg,nds-main-general-v08,0DhK_TbE51AhCE$UzLdsIg,4017,IfcBuildingElementProxy,E,,,,GENERIC - STRUCTURAL,,E,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,E,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|3CHK_WigLFjBIBbX_mQYA1,nds-main-general-v08,3CHK_WigLFjBIBbX_mQYA1,4016,IfcBuildingElementProxy,K,,,,GENERIC - STRUCTURAL,,K,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,K,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|3bdfOvriPB7hs6B7MWw$ES,nds-main-general-v08,3bdfOvriPB7hs6B7MWw$ES,4022,IfcBuildingElementProxy,D,,,,GENERIC - STRUCTURAL,,D,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,D,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|0E$HpDBTDBcunW_E_Cd7L8,nds-main-general-v08,0E$HpDBTDBcunW_E_Cd7L8,4027,IfcBuildingElementProxy,A,,,,Glass,,A,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,A,0. Story,,Glass,True
nds-main-general-v08|1JXfeHHHL7VAQ2te_jWIFE,nds-main-general-v08,1JXfeHHHL7VAQ2te_jWIFE,4030,IfcBuildingElementProxy,B,,,,Glass,,B,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,B,0. Story,,Glass,True
nds-main-general-v08|39edv35T14kgBp2kC5c8vR,nds-main-general-v08,39edv35T14kgBp2kC5c8vR,4043,IfcBuildingElementProxy,A,,,,GENERIC - STRUCTURAL,,A,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,A,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|1$aGJXswj6N9ykG4OfObB5,nds-main-general-v08,1$aGJXswj6N9ykG4OfObB5,4039,IfcBuildingElementProxy,I,,,,GENERIC - STRUCTURAL,,I,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,I,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|1C1ceZ93f9qf4v$9o6n_iq,nds-main-general-v08,1C1ceZ93f9qf4v$9o6n_iq,4042,IfcBuildingElementProxy,F,,,,GENERIC - STRUCTURAL,,F,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,F,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|2qGpg0XgD5SuMRJBROXuFr,nds-main-general-v08,2qGpg0XgD5SuMRJBROXuFr,4036,IfcBuildingElementProxy,B,,,,Glass,,B,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,B,0. Story,,Glass,True
nds-main-general-v08|0dXlnCY3P9FwECtDTHgUyN,nds-main-general-v08,0dXlnCY3P9FwECtDTHgUyN,4033,IfcBuildingElementProxy,D,,,,Glass,,D,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,D,0. Story,,Glass,True
nds-main-general-v08|3VRcWHvw18SQX7enGxdJbE,nds-main-general-v08,3VRcWHvw18SQX7enGxdJbE,4049,IfcBuildingElementProxy,A,,,,GENERIC - STRUCTURAL,,A,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,A,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|2sen_Cz_zE3ABq_MSAwoHZ,nds-main-general-v08,2sen_Cz_zE3ABq_MSAwoHZ,4046,IfcBuildingElementProxy,B,,,,GENERIC - STRUCTURAL,,B,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,B,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|0KGFMYo1vBsAkOda0hjyfU,nds-main-general-v08,0KGFMYo1vBsAkOda0hjyfU,4055,IfcBuildingElementProxy,A,,,,GENERIC - STRUCTURAL,,A,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,A,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|1w6VQhWwLBRe1jpuk5bmQW,nds-main-general-v08,1w6VQhWwLBRe1jpuk5bmQW,4052,IfcBuildingElementProxy,A,,,,GENERIC - STRUCTURAL,,A,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,A,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|0oXCrUeDHD9ATGxFJQRwwT,nds-main-general-v08,0oXCrUeDHD9ATGxFJQRwwT,4058,IfcBuildingElementProxy,B,,,,GENERIC - STRUCTURAL,,B,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,B,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|0BW0VqYMf3AP4Olp21M46U,nds-main-general-v08,0BW0VqYMf3AP4Olp21M46U,4061,IfcBuildingElementProxy,A,,,,GENERIC - STRUCTURAL,,A,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,A,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|08LHoKirD00Q7L6Zy1dVAM,nds-main-general-v08,08LHoKirD00Q7L6Zy1dVAM,4064,IfcBuildingElementProxy,B,,,,GENERIC - STRUCTURAL,,B,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,B,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|3mM0LZKYX55eowrGSfjuTA,nds-main-general-v08,3mM0LZKYX55eowrGSfjuTA,4073,IfcBuildingElementProxy,A,,,,GENERIC - STRUCTURAL,,A,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,A,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|0$iHuxZbv2pAmB$4LT_lHN,nds-main-general-v08,0$iHuxZbv2pAmB$4LT_lHN,4067,IfcBuildingElementProxy,E,,,,GENERIC - STRUCTURAL,,E,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,E,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|1fNU4gz6b8Cg9cbk_LLRe4,nds-main-general-v08,1fNU4gz6b8Cg9cbk_LLRe4,4074,IfcBuildingElementProxy,D,,,,GENERIC - STRUCTURAL,,D,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,D,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|0Yy5vFO2fCkeLFdn1moOBJ,nds-main-general-v08,0Yy5vFO2fCkeLFdn1moOBJ,4070,IfcBuildingElementProxy,A,,,,GENERIC - STRUCTURAL,,A,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,A,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|0NGK03LqvCmOaxGvjcuJeq,nds-main-general-v08,0NGK03LqvCmOaxGvjcuJeq,4084,IfcBuildingElementProxy,B,,,,GENERIC - STRUCTURAL,,B,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,B,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|2w6QxVJgf7eReIHDAYnzb0,nds-main-general-v08,2w6QxVJgf7eReIHDAYnzb0,4075,IfcBuildingElementProxy,D,,,,GENERIC - STRUCTURAL,,D,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,D,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|2Z42fA5pbEQOCHg0FnBpM2,nds-main-general-v08,2Z42fA5pbEQOCHg0FnBpM2,4087,IfcBuildingElementProxy,D,,,,GENERIC - STRUCTURAL,,D,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,D,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|2gliZQU211IOKmIZUsW0rP,nds-main-general-v08,2gliZQU211IOKmIZUsW0rP,4088,IfcBuildingElementProxy,E,,,,Glass,,E,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,E,0. Story,,Glass,True
nds-main-general-v08|10M8bBG_r3U9Rl$sCpS4nl,nds-main-general-v08,10M8bBG_r3U9Rl$sCpS4nl,4093,IfcBuildingElementProxy,C,,,,GENERIC - STRUCTURAL,,C,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,C,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|3JJOQ5LyP5UhRVBAlKpu3J,nds-main-general-v08,3JJOQ5LyP5UhRVBAlKpu3J,4096,IfcBuildingElementProxy,C,,,,GENERIC - STRUCTURAL,,C,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,C,0. Story,,GENERIC - STRUCTURAL,True
